LSOA11CD,NOCAR_pr
E01021205,0.020973154
E01021206,0.104414856
E01021207,0.104555639
E01021208,0.039649846
E01021209,0.052664188
E01021210,0.013767209
E01021211,0.140966248
E01021212,0.146542261
E01021213,0.183555298
E01021214,0.171373556
E01021215,0.179793158
E01021216,0.159111111
E01021217,0.056765163
E01021218,0.02712161
E01021219,0.04
E01021220,0.175851393
E01021221,0.099212598
E01021222,0.110225764
E01021223,0.098126673
E01021224,0.197690217
E01021225,0.072258065
E01021226,0.05543399
E01021227,0.032946919
E01021228,0.026437541
E01021229,0.032354703
E01021230,0.027858387
E01021231,0.092646207
E01021232,0.127723971
E01021233,0.094237288
E01021234,0.073220339
E01021235,0.093959732
E01021236,0.127198917
E01021237,0.018786127
E01021238,0.035328046
E01021239,0.028413028
E01021240,0.111179361
E01021241,0.116973935
E01021242,0.027709861
E01021243,0.057430432
E01021244,0.090846047
E01021245,0.175761871
E01021246,0.08785175
E01021247,0.111336032
E01021248,0.066992324
E01021249,0.035920462
E01021250,0.050097593
E01021251,0.027095148
E01021252,0.091036415
E01021253,0.045909358
E01021254,0.033630748
E01021255,0.110785033
E01021256,0.049146758
E01021257,0.061305208
E01021258,0.168659534
E01021259,0.077377049
E01021260,0.01758794
E01021261,0.064516129
E01021262,0.12225097
E01021263,0.063899508
E01021264,0.029696133
E01021265,0.221290323
E01021266,0.244270205
E01021267,0.25
E01021268,0.29918337
E01021269,0.17957958
E01021270,0.256990679
E01021271,0.315014164
E01021272,0.224719101
E01021273,0.209744504
E01021274,0.174204355
E01021275,0.106422018
E01021276,0.206085754
E01021277,0.140536723
E01021278,0.251048532
E01021279,0.197890819
E01021280,0.059593975
E01021281,0.07456446
E01021282,0.054354944
E01021283,0.189753321
E01021284,0.027149321
E01021285,0.04501845
E01021286,0.33160323
E01021287,0.164674635
E01021288,0.318608504
E01021289,0.203683036
E01021290,0.367323944
E01021291,0.275944811
E01021292,0.177865613
E01021293,0.254599407
E01021294,0.10519802
E01021295,0.178041543
E01021296,0.236046512
E01021297,0.213399504
E01021298,0.218513854
E01021299,0.067460317
E01021300,0.195945946
E01021301,0.240447958
E01021302,0.39751146
E01021303,0.15813253
E01021304,0.294409059
E01021305,0.26552901
E01021306,0.21292517
E01021307,0.180315552
E01021308,0.049766719
E01021309,0.137774413
E01021310,0.187406297
E01021311,0.237490665
E01021312,0.042538825
E01021313,0.078028747
E01021314,0.231609614
E01021315,0.240268456
E01021316,0.299128102
E01021317,0.252307692
E01021318,0.328928047
E01021319,0.292482628
E01021320,0.229579208
E01021321,0.231199503
E01021322,0.220907298
E01021323,0.303977273
E01021324,0.284675954
E01021325,0.352715655
E01021326,0.168687982
E01021327,0.271327014
E01021328,0.204980843
E01021329,0.148583276
E01021330,0.071743235
E01021331,0.092568449
E01021332,0.085374388
E01021333,0.063225806
E01021334,0.124227441
E01021335,0.02247191
E01021336,0.106879607
E01021337,0.092907801
E01021338,0.115463918
E01021339,0.18620178
E01021340,0.059116366
E01021341,0.070404984
E01021342,0.175405743
E01021343,0.067045455
E01021344,0.0402169
E01021345,0.037443834
E01021346,0.053598775
E01021347,0.050924025
E01021348,0.049492386
E01021349,0.042837079
E01021350,0.069601428
E01021351,0.016414141
E01021352,0.059449312
E01021353,0.144463182
E01021354,0.203861004
E01021355,0.113072256
E01021356,0.079940785
E01021357,0.135695187
E01021358,0.22735426
E01021359,0.229166667
E01021360,0.149666838
E01021361,0.067118227
E01021362,0.066985646
E01021364,0.077953715
E01021365,0.231079266
E01021366,0.04964539
E01021367,0.166445623
E01021368,0.172050099
E01021369,0.103914098
E01021370,0.236024845
E01021371,0.0743605
E01021372,0.088219178
E01021373,0.117942284
E01021374,0.17980456
E01021375,0.052083333
E01021376,0.03200569
E01021377,0.071887785
E01021378,0.157142857
E01021379,0.044686649
E01021380,0.073418841
E01021381,0.05511811
E01021382,0.043478261
E01021383,0.042602996
E01021384,0.039417309
E01021385,0.059353869
E01021386,0.0243309
E01021387,0.185582822
E01021388,0.132470733
E01021389,0.059243006
E01021390,0.068852459
E01021391,0.221378505
E01021392,0.128544423
E01021393,0.104983389
E01021394,0.124565066
E01021395,0.085714286
E01021396,0.043255132
E01021397,0.070479492
E01021398,0.036168788
E01021399,0.091531756
E01021400,0.057498518
E01021401,0.159675237
E01021402,0.068679981
E01021403,0.053171044
E01021404,0.044110519
E01021405,0.051874455
E01021406,0.033702678
E01021407,0.045036765
E01021408,0.05648038
E01021409,0.044296788
E01021410,0.1308933
E01021411,0.06601467
E01021412,0.032638889
E01021413,0.039588282
E01021414,0.029370629
E01021415,0.28602462
E01021416,0.172436316
E01021417,0.16998672
E01021418,0.211938296
E01021419,0.13836858
E01021420,0.148461074
E01021422,0.208078335
E01021423,0.194904459
E01021424,0.073891626
E01021425,0.154196487
E01021426,0.188982402
E01021427,0.195763331
E01021428,0.106913756
E01021429,0.196428571
E01021430,0.053867403
E01021431,0.089262613
E01021432,0.142772159
E01021433,0.163806552
E01021434,0.118699187
E01021435,0.134553283
E01021436,0.21575179
E01021437,0.212630359
E01021438,0.031604938
E01021439,0.171712803
E01021441,0.059372915
E01021442,0.03115727
E01021443,0.027639972
E01021444,0.043505283
E01021445,0.030797947
E01021446,0.081645983
E01021447,0.048571429
E01021448,0.159430605
E01021449,0.107326478
E01021450,0.060048426
E01021451,0.219213411
E01021452,0.079754601
E01021453,0.073916737
E01021454,0.046586345
E01021455,0.025887574
E01021456,0.018714402
E01021457,0.067905647
E01021458,0.101422387
E01021459,0.03269962
E01021460,0.08153181
E01021461,0.165742025
E01021462,0.060301508
E01021463,0.08370895
E01021464,0.102054795
E01021465,0.077088949
E01021466,0.025386313
E01021467,0.04805492
E01021468,0.07244844
E01021469,0.045887446
E01021470,0.035217794
E01021471,0.024793388
E01021472,0.178321678
E01021473,0.055600981
E01021474,0.052129688
E01021475,0.111405836
E01021476,0.102887139
E01021477,0.074675325
E01021478,0.06612529
E01021479,0.055081967
E01021480,0.061782395
E01021481,0.044253633
E01021482,0.055519268
E01021483,0.060675444
E01021484,0.131771596
E01021485,0.200636943
E01021486,0.237220447
E01021487,0.130594277
E01021488,0.181365576
E01021489,0.114022663
E01021490,0.159410583
E01021491,0.085417938
E01021492,0.127366609
E01021493,0.140271493
E01021494,0.115436242
E01021495,0.200397812
E01021496,0.158519553
E01021497,0.125752508
E01021498,0.099236641
E01021499,0.087301587
E01021500,0.145636792
E01021501,0.118811881
E01021502,0.14247191
E01021503,0.13437058
E01021504,0.056142668
E01021505,0.055909413
E01021506,0.167424242
E01021507,0.2725
E01021508,0.13748191
E01021509,0.099560761
E01021510,0.105517241
E01021511,0.069785276
E01021512,0.079283887
E01021513,0.0658867
E01021514,0.08168643
E01021515,0.050295858
E01021516,0.056451613
E01021517,0.076923077
E01021518,0.158581116
E01021519,0.072059823
E01021520,0.11103938
E01021521,0.082278481
E01021522,0.141656663
E01021523,0.089978054
E01021524,0.082253886
E01021525,0.108090186
E01021526,0.056895485
E01021527,0.066985646
E01021528,0.050437122
E01021529,0.167556742
E01021530,0.084852735
E01021531,0.047341588
E01021532,0.062068966
E01021533,0.045814978
E01021535,0.03724605
E01021536,0.104695431
E01021537,0.043243243
E01021538,0.050941307
E01021539,0.072419106
E01021540,0.038461538
E01021541,0.12724758
E01021542,0.091691996
E01021543,0.068450529
E01021544,0.067124333
E01021545,0.05500618
E01021546,0.090534979
E01021547,0.064184852
E01021548,0.063552833
E01021550,0.020655271
E01021551,0.042647059
E01021552,0.131339402
E01021553,0.135311143
E01021554,0.185416667
E01021555,0.04862119
E01021556,0.07837181
E01021557,0.049841772
E01021558,0.057661927
E01021559,0.053156146
E01021560,0.120606061
E01021561,0.049124788
E01021562,0.150397276
E01021563,0.261127596
E01021564,0.098715348
E01021565,0.182275299
E01021566,0.072674419
E01021568,0.034047919
E01021569,0.027312228
E01021570,0.04090194
E01021571,0.038779402
E01021572,0.102346806
E01021573,0.155594406
E01021574,0.278056112
E01021575,0.229738354
E01021576,0.30116066
E01021577,0.077931034
E01021578,0.177170036
E01021579,0.120747165
E01021580,0.045678145
E01021582,0.219155844
E01021583,0.073015873
E01021584,0.058679707
E01021585,0.080188679
E01021586,0.090322581
E01021587,0.097945205
E01021588,0.232294618
E01021589,0.160904255
E01021590,0.061141304
E01021591,0.088725817
E01021592,0.291343669
E01021593,0.085714286
E01021594,0.050805452
E01021595,0.073242764
E01021596,0.273074475
E01021597,0.149386085
E01021598,0.200271555
E01021599,0.076211214
E01021600,0.060528559
E01021601,0.232375979
E01021602,0.084725537
E01021604,0.031620553
E01021605,0.0152
E01021606,0.046256847
E01021607,0.068556361
E01021608,0.099563319
E01021609,0.020365169
E01021610,0.07148289
E01021611,0.028647568
E01021612,0.04518664
E01021613,0.125962596
E01021614,0.03565365
E01021615,0.046132972
E01021616,0.035392089
E01021617,0.123538012
E01021618,0.03638814
E01021619,0.060806345
E01021620,0.100506146
E01021621,0.061895551
E01021622,0.106412005
E01021623,0.0936
E01021624,0.07224026
E01021625,0.083964212
E01021626,0.050883392
E01021627,0.152260111
E01021628,0.107947805
E01021629,0.154912598
E01021631,0.246422893
E01021632,0.081774082
E01021633,0.082255083
E01021634,0.042735043
E01021635,0.093275488
E01021636,0.176146789
E01021637,0.118946474
E01021638,0.220504475
E01021639,0.143678161
E01021640,0.151037344
E01021641,0.142551675
E01021642,0.17324014
E01021643,0.028186275
E01021644,0.048192771
E01021645,0.030140656
E01021646,0.251279427
E01021647,0.183398766
E01021648,0.293964394
E01021649,0.422612514
E01021650,0.244478685
E01021651,0.233374384
E01021652,0.108797851
E01021653,0.064564565
E01021654,0.040672451
E01021655,0.029082774
E01021656,0.063953488
E01021657,0.134639697
E01021658,0.140818268
E01021659,0.037999038
E01021660,0.028767123
E01021661,0.035506403
E01021662,0.031051965
E01021663,0.040983607
E01021664,0.175262894
E01021665,0.304985337
E01021666,0.168339768
E01021667,0.246661982
E01021668,0.177468201
E01021669,0.228196721
E01021670,0.196129032
E01021671,0.097212294
E01021673,0.087847731
E01021674,0.128865979
E01021675,0.073226545
E01021676,0.123491838
E01021677,0.034653465
E01021678,0.049019608
E01021679,0.169080068
E01021680,0.115328467
E01021681,0.107063197
E01021682,0.102671756
E01021683,0.369731801
E01021684,0.181938911
E01021685,0.310902452
E01021686,0.396174863
E01021687,0.274846626
E01021688,0.209401709
E01021689,0.150277008
E01021690,0.065151515
E01021691,0.106896552
E01021692,0.076035302
E01021693,0.107228916
E01021694,0.029515109
E01021695,0.029918404
E01021696,0.406029506
E01021697,0.28373494
E01021698,0.28
E01021699,0.358710562
E01021700,0.391793514
E01021702,0.184072126
E01021703,0.311372549
E01021704,0.234776725
E01021705,0.075221239
E01021706,0.248407643
E01021707,0.14359352
E01021708,0.09705248
E01021709,0.078103208
E01021710,0.056272586
E01021711,0.264092664
E01021713,0.200671704
E01021714,0.125492403
E01021715,0.1374829
E01021717,0.089803013
E01021718,0.050825083
E01021719,0.115509409
E01021720,0.17535545
E01021721,0.055612245
E01021722,0.111177885
E01021723,0.102706027
E01021724,0.082183563
E01021725,0.043410853
E01021726,0.140789474
E01021727,0.049484536
E01021728,0.03606357
E01021729,0.107142857
E01021730,0.054295943
E01021731,0.057182706
E01021732,0.139855548
E01021733,0.033311126
E01021734,0.074428887
E01021735,0.0899042
E01021736,0.206185567
E01021737,0.167615948
E01021738,0.148288973
E01021739,0.086372361
E01021740,0.157925072
E01021741,0.035025381
E01021742,0.097454545
E01021743,0.170055453
E01021744,0.102713178
E01021745,0.052459016
E01021746,0.094784072
E01021747,0.061804697
E01021748,0.127819549
E01021749,0.051645338
E01021750,0.058121019
E01021751,0.02759135
E01021752,0.06046814
E01021753,0.105188344
E01021754,0.042912874
E01021755,0.052679382
E01021756,0.03994761
E01021757,0.094398993
E01021758,0.168967784
E01021759,0.101274313
E01021760,0.087962963
E01021761,0.083613917
E01021762,0.154347826
E01021763,0.101672241
E01021764,0.288135593
E01021765,0.089506173
E01021766,0.060273973
E01021767,0.081927711
E01021768,0.043498597
E01021769,0.029056772
E01021770,0.088425236
E01021771,0.241628365
E01021772,0.12147651
E01021773,0.157303371
E01021774,0.179559972
E01021775,0.214824983
E01021776,0.269934162
E01021777,0.159620991
E01021778,0.166437414
E01021779,0.210596915
E01021780,0.042011019
E01021781,0.078444748
E01021782,0.109929078
E01021783,0.092664093
E01021784,0.109660574
E01021785,0.164814815
E01021786,0.08723748
E01021787,0.05878553
E01021788,0.068035944
E01021789,0.025308241
E01021790,0.132332879
E01021791,0.158647594
E01021792,0.028215768
E01021793,0.036112935
E01021794,0.060209424
E01021795,0.039225422
E01021796,0.032987747
E01021797,0.0304414
E01021798,0.069661458
E01021799,0.106060606
E01021800,0.028584189
E01021801,0.050754458
E01021802,0.118820862
E01021803,0.069329314
E01021804,0.056742815
E01021805,0.049459042
E01021806,0.048372093
E01021807,0.066050198
E01021808,0.146702557
E01021809,0.106428571
E01021810,0.067711248
E01021811,0.164956012
E01021812,0.08622079
E01021813,0.078643579
E01021814,0.099310345
E01021815,0.101486749
E01021816,0.192551506
E01021817,0.122039342
E01021818,0.180318544
E01021819,0.201164295
E01021820,0.189297659
E01021821,0.262528048
E01021822,0.168481742
E01021823,0.284462617
E01021824,0.020207852
E01021825,0.044499382
E01021826,0.031210986
E01021827,0.071163366
E01021828,0.023326134
E01021829,0.143051771
E01021830,0.072696534
E01021831,0.253856942
E01021832,0.059013743
E01021833,0.14438064
E01021834,0.188376754
E01021835,0.140080429
E01021836,0.25509487
E01021837,0.166782488
E01021838,0.14084507
E01021839,0.212822208
E01021840,0.228313671
E01021841,0.197969543
E01021842,0.250490517
E01021843,0.223924864
E01021844,0.15970696
E01021845,0.283821478
E01021846,0.26276832
E01021847,0.209517045
E01021848,0.194920635
E01021849,0.199001871
E01021850,0.302097902
E01021851,0.34006734
E01021852,0.249029754
E01021853,0.205705706
E01021854,0.108190709
E01021855,0.142037303
E01021856,0.135306554
E01021857,0.0848
E01021858,0.224530831
E01021859,0.247429746
E01021860,0.210353866
E01021861,0.165895062
E01021862,0.212016575
E01021863,0.169609079
E01021864,0.199025748
E01021865,0.117117117
E01021866,0.147590361
E01021867,0.062853107
E01021868,0.188087774
E01021869,0.162102147
E01021870,0.214831804
E01021871,0.256834532
E01021872,0.364187328
E01021873,0.019664967
E01021874,0.057164068
E01021875,0.058951965
E01021878,0.131334761
E01021879,0.140556369
E01021880,0.179397337
E01021881,0.107388316
E01021882,0.029
E01021883,0.039119804
E01021884,0.0502477
E01021885,0.046017699
E01021886,0.051386072
E01021887,0.03331812
E01021888,0.179072276
E01021889,0.175300648
E01021890,0.224137931
E01021891,0.166189112
E01021892,0.212621359
E01021893,0.031735751
E01021894,0.150990099
E01021895,0.098694943
E01021896,0.04
E01021897,0.066608997
E01021898,0.146341463
E01021899,0.016606498
E01021900,0.047402005
E01021901,0.04741609
E01021902,0.013289037
E01021903,0.034825871
E01021904,0.054127199
E01021905,0.09633758
E01021906,0.087280108
E01021907,0.046816479
E01021908,0.05209914
E01021909,0.036126057
E01021910,0.074880871
E01021911,0.021720969
E01021912,0.034188034
E01021913,0.031333333
E01021914,0.047961631
E01021915,0.046383648
E01021916,0.044776119
E01021917,0.053063457
E01021918,0.024326101
E01021919,0.06558642
E01021920,0.034947579
E01021921,0.07928048
E01021922,0.153362665
E01021923,0.060117302
E01021924,0.059282371
E01021925,0.0946854
E01021926,0.092293054
E01021927,0.031042129
E01021928,0.102931596
E01021929,0.019512195
E01021930,0.146909091
E01021931,0.105105105
E01021932,0.089250814
E01021933,0.043956044
E01021934,0.047316384
E01021935,0.060606061
E01021936,0.131997643
E01021937,0.091626214
E01021938,0.105016722
E01021939,0.072953737
E01021940,0.062264151
E01021941,0.022900763
E01021942,0.107936508
E01021943,0.053021665
E01021944,0.042279412
E01021945,0.067861716
E01021946,0.026502909
E01021947,0.07518797
E01021948,0.07340824
E01021949,0.098155468
E01021950,0.099658703
E01021951,0.073113208
E01021952,0.118364419
E01021953,0.270397842
E01021954,0.118857902
E01021955,0.227771679
E01021956,0.12074948
E01021957,0.164722032
E01021958,0.066773934
E01021959,0.068783069
E01021960,0.038755737
E01021961,0.093708166
E01021962,0.199341021
E01021963,0.063291139
E01021964,0.118956743
E01021965,0.095944178
E01021966,0.176068376
E01021967,0.055193176
E01021968,0.284346847
E01021969,0.229312763
E01021970,0.38499385
E01021971,0.03384913
E01021972,0.046288907
E01021973,0.057945566
E01021974,0.071615721
E01021975,0.157008086
E01021976,0.113275613
E01021977,0.126131563
E01021978,0.037522604
E01021979,0.126010782
E01021980,0.108963093
E01021981,0.129243597
E01021982,0.144058296
E01021983,0.059925094
E01021984,0.132708436
E01021985,0.128614916
E01021986,0.196816208
E01021987,0.146122449
E01021988,0.408855664
E01021989,0.148173673
E01021990,0.254638516
E01021991,0.055390702
E01021992,0.087219344
E01021993,0.069725596
E01021994,0.192920354
E01021995,0.111029949
E01021996,0.143297381
E01021997,0.364323507
E01021998,0.286031042
E01021999,0.221419976
E01022000,0.165542612
E01022001,0.325822168
E01022002,0.096436059
E01022004,0.114461538
E01022005,0.102052786
E01022006,0.275030902
E01022007,0.19112426
E01022008,0.136431043
E01022009,0.064753495
